cui,cui_name,curated_name,prob,hpo,hpo_name
C0021567,"Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection","insect bite, nonvenomous, of , multiple, and  sites, ",0.002666672402829609,HP:0003781,Excessive salivation
C0014835,Escherichia coli (E. coli) infection in conditions classified elsewhere and of unspecified site,escherichia coli (e. coli) infection in conditions classified elsewhere and of  site,0.003230185134712925,HP:0002740,Recurrent E. coli infections
C0375729,Other postoperative infection, postoperative infection,0.0015056725728472605,HP:0002719,Recurrent infections
C0013143,Drowning and non-fatal immersion,drowning and non-fatal immersion,0.0010785122128699441,,
C0005689,Bladder Exstrophy,,0.0017231862373921739,HP:0002836,Bladder exstrophy
C0018621,Hay fever,,0.019392020371301163,HP:0012395,Seasonal allergy
C1719381,Other acquired torsion dystonia, acquired torsion dystonia,0.002137693513748061,HP:0001304,Torsion dystonia
C1719382,Acquired torsion dystonia,acquired torsion dystonia,0.0037619297894372055,HP:0001304,Torsion dystonia
C0156226,Acute glomerulonephritis with unspecified pathological lesion in kidney,acute glomerulonephritis ,0.001013309028808713,HP:0000099,Glomerulonephritis
C0524620,Metabolic Syndrome X,metabolic syndrome x,0.003208879458724556,,
C0375548,No vomiting,no vomiting,0.0021126140558972,HP:0002013,Vomiting
C0008677,"Bronchitis, Chronic",,0.00118600348197699,HP:0004469,Chronic bronchitis
C0554123,Unilateral inguinal hernia with obstruction but no gangrene,unilateral inguinal hernia ,0.0016244767647352757,HP:0000023,Inguinal hernia
C0431943,"Lower Extremity Deformities, Congenital","lower extremity deformities, congenital",0.0012377788952960742,HP:0002814,Abnormality of the lower limb
C0038824,Superficial injury of cornea,superficial injury of cornea,0.0027075343679261827,HP:0004328,Abnormality of the anterior segment of the globe
C0158687,Congenital malformation of genital organs,congenital malformation of genital organs,0.002654508066014213,HP:0000078,Abnormality of the genital system
C0014742,Erythema Multiforme,erythema multiforme,0.0011459749050948035,HP:0000951,Abnormality of the skin
C1456428,Unspecified persistent mental disorders due to conditions classified elsewhere, persistent mental disorders due to conditions classified elsewhere,0.006145189282713103,,
C0158441,Slipped upper femoral epiphysis,slipped upper femoral epiphysis,0.017445169267581447,HP:0006461,Proximal femoral epiphysiolysis
C0033687,Proteinuria,,0.002119714548776625,HP:0000093,Proteinuria
C0158444,"Juvenile osteochondrosis of foot, NOS","juvenile osteochondrosis of foot, nos",0.002927610107159731,HP:0005743,Avascular necrosis of the capital femoral epiphysis
C1719651,Tumour marker abnormal,tumour marker abnormal,0.001348436706994952,HP:0002664,Neoplasm
C0434685,Closed traumatic dislocation of patellofemoral joint,closed traumatic dislocation of patellofemoral joint,0.0020555341391385474,,
C0728829,Congenital pes cavus,,0.001456213124738593,HP:0001761,Pes cavus
C0477972,Other specified congenital malformations of brain,phenotypic abnormality of brain,0.010399219346747294,HP:0012443,Abnormality of brain morphology
C1260443,Other abnormal glucose, abnormal glucose,0.001097919757979151,HP:0011014,Abnormal glucose homeostasis
C0311262,Chronic mesenteric ischemia,chronic mesenteric ischemia,0.0011930509295388868,HP:0011004,Abnormality of the systemic arterial tree
C0153676,Secondary malignant neoplasm of lung,secondary malignant neoplasm of lung,0.004147980337698249,HP:0100526,Neoplasm of the lung
C0033975,Psychotic Disorders,,0.03446130316611174,HP:0000709,Psychosis
C1135187,cystic fibrosis with gastrointestinal manifestation,cystic fibrosis ,0.001562530916649225,,
C0027730,Nephrotic syndrome with unspecified pathological lesion in kidney,nephrotic syndrome ,0.0023080683932177174,HP:0000100,Nephrotic syndrome
C0431319,Lumbar spina bifida with hydrocephalus,lumbar spina bifida ,0.012238962672937129,,
C0022735,Klinefelter Syndrome,klinefelter syndrome,0.0012510083300273432,HP:0000078,Abnormality of the genital system
C0016667,Fragile X Syndrome,fragile x syndrome,0.01355977362661749,,
C0016665,"Fractures, Ununited","fractures, ununited",0.002085729197988105,HP:0002757,Recurrent fractures
C0029821,Other specified periodontal diseases, specified periodontal diseases,0.0014991133040617166,,
C0012569,Diplopia,,0.0013763704399342093,HP:0000651,Diplopia
C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.015324915608317714,HP:0001384,Abnormality of the hip joint
C0029550,Other conditions due to sex chromosome anomalies, conditions due to sex chromosome anomalies,0.0012668956286841185,HP:0011017,Abnormality of cell physiology
C0029551,Other conditions of brain, conditions of brain,0.006914870479888222,HP:0012638,Abnormality of nervous system physiology
C0029559,Other osteodystrophies, osteodystrophies,0.0030640150720428853,,
C0034933,"Reflex, Abnormal","reflex, abnormal",0.00157067472706737,HP:0012638,Abnormality of nervous system physiology
C0339002,"Attention-Deficit/Hyperactivity Disorder, Predominantly Inattentive Type","attention-deficit/hyperactivity disorder, predominantly inattentive type",0.054129761836642525,HP:0007018,Attention deficit hyperactivity disorder
C1955518,Other dysphagia, dysphagia,0.0015713945722222952,HP:0002015,Dysphagia
C0339005,"Conduct disorder, childhood-onset type","oppositional defiant disorder, -onset type",0.00138363775967969,HP:0010865,Oppositional defiant disorder
C0016719,Friedreich Ataxia,friedreich ataxia,0.0036343595805684225,,
C0035220,"Respiratory Distress Syndrome, Newborn","respiratory distress, newborn",0.004357083922597517,HP:0002643,Neonatal respiratory distress
C0031212,Personality Disorders,,0.006683352608776828,HP:0012075,Personality disorder
C0344304,Generalized abdominal pain,generalized abdominal pain,0.014550513536389462,,
C0009691,Congenital cataract,,0.005140583061579277,HP:0000519,Congenital cataract
C0027343,"Nails, Ingrown",,0.002800188325217521,HP:0012710,Ingrown nail
C0158991,Transient Neonatal Thrombocytopenia,transient neonatal thrombocytopenia,0.002611154813721287,,
C0015732,Fecal Incontinence,,0.07981241934176388,HP:0002607,Bowel incontinence
C0838226,"Pain in a joint, pelvic region and thigh","pain in a joint, pelvic region and thigh",0.002688345869398415,,
C0838227,Pain in joint involving lower leg,pain in joint involving lower leg,0.0050950762465997385,HP:0001376,Limitation of joint mobility
C0405578,Gigantism and acromegaly,gigantism and acromegaly,0.002931307462243171,HP:0000845,Growth hormone excess
C0490040,Chronic tonsillitis and adenoiditis,chronic tonsillitis and adenoiditis,0.0027047405259509848,HP:0012649,Increased inflammatory response
C0490041,"Other and unspecified injury to head, face, and neck"," and  injury to head, face, and neck",0.0016273402349588405,,
C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.05150936159000422,HP:0011948,Acute respiratory tract infection
C0490048,Vesicoureteral reflux unspecified or without reflux nephropathy,vesicoureteral reflux  or ,0.030920562506092927,HP:0000076,Vesicoureteral reflux
C0260543,Health supervision of infant or child,health supervision of infant or child,0.0015991314840978698,HP:0002376,Developmental regression
C0271847,Hyperparathyroidism due to renal insufficiency,hyperparathyroidism due to renal insufficiency,0.001044138487560907,HP:0000083,Renal insufficiency
C0010520,Cyanosis,,0.0034078669402757057,HP:0000961,Cyanosis
C0029592,Other disorders of menstruation and other abnormal bleeding from female genital tract, disorders of menstruation and  abnormal bleeding from female genital tract,0.004716091361634772,HP:0012243,Abnormal genital system morphology
C0029608,Other endocardial cushion defects, endocardial cushion defects,0.028540233184025876,HP:0006695,Atrioventricular canal defect
C0158277,"Other and unspecified disc disorder, thoracic region"," and  disc disorder, thoracic region",0.0015355506076760968,,
C0041341,Tuberous Sclerosis,tuberous sclerosis,0.010036178218932249,,
C0023066,Laryngismus,,0.0015095111538577953,HP:0006511,Laryngeal stridor
C0029601,Other respiratory abnormalities, respiratory abnormalities,0.008417773073231532,HP:0002086,Abnormality of the respiratory system
C1301937,Talipes,,0.00834185753331728,HP:0001883,Talipes
C0154778,"Myopia, Degenerative","myopia, degenerative",0.0028239716907781627,,
C0271446,Non-suppurative otitis media,non-suppurative otitis media,0.003235744074155076,HP:0000403,Recurrent otitis media
C0154571,Other dysfunctions of sleep stages or arousal from sleep, dysfunctions of sleep stages or arousal from sleep,0.00180268526579486,HP:0002360,Sleep disturbance
C0339951,"Pneumonia, organism unspecified","pneumonia, ",0.022796499047113603,HP:0002090,Pneumonia
C0332544,Abnormal weight gain,abnormal weight gain,0.006187525557519962,HP:0004323,Abnormality of body weight
C0155952,Retained dental root,retained dental root,0.0012728431520797527,,
C0750887,Adrenal Cancer,adrenal cancer,0.0010718289172047325,HP:0006744,Adrenocortical carcinoma
C0869499,"Delay in sexual development and puberty, NEC in ICD9CM_2014","delay in sexual development and puberty,",0.005316650905045777,HP:0008373,Puberty and gonadal disorders
C0431668,Congenital buried penis,congenital buried penis,0.004249426120079898,HP:0000032,Abnormality of male external genitalia
C0006840,Candidiasis,candidiasis,0.0022676716897739317,HP:0002841,Recurrent fungal infections
C0021776,Intermittent Explosive Disorder,intermittent explosive disorder,0.010062546262403558,,
C0155556,Acute rheumatic endocarditis,acute rheumatic endocarditis,0.0012542617925648289,,
C0278061,Abnormal mental state,abnormal mental state,0.0023656583213307585,HP:0012638,Abnormality of nervous system physiology
C0546884,Hypovolemia,,0.024363509753011228,HP:0011106,Hypovolemia
C0242490,Enthesopathy,enthesopathy,0.003291919755618551,,
C1176339,extrinsic asthma with acute exacerbation,extrinsic asthma ,0.0012330933140811756,HP:0002099,Asthma
C0392440,Acquired acanthosis nigricans,acquired acanthosis nigricans,0.006672537906115811,HP:0000956,Acanthosis nigricans
C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.008188339182697135,HP:0002583,Colitis
C0158894,"Extreme immaturity, unspecified {weight}",premature birth,0.017108274076776498,HP:0001622,Premature birth
C0158896,"Extreme immaturity, 500-749 grams","extreme immaturity, 500-749 grams",0.00247668875484393,,
C0158897,"Extreme immaturity, 750-999 grams","extreme immaturity, 750-999 grams",0.003530869151864745,,
C0010676,Cystic fibrosis without mention of meconium ileus,cystic fibrosis ,0.018419695292373403,,
C0010674,Cystic Fibrosis,cystic fibrosis,0.002754174332239454,,
C0575081,Gait abnormality,,0.032577535155783835,HP:0001288,Gait disturbance
C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.013509358021000496,HP:0000389,Chronic otitis media
C0154409,Recurrent major depressive episodes,recurrent major depressive episodes,0.0031879049839497377,HP:0000708,Behavioral abnormality
C0154408,"Single major depressive episode, in full remission","single major depressive episode, in full remission",0.0017978275384052781,,
C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.04593002232216988,,
C0155421,Chronic serous otitis media,chronic serous otitis media,0.001680774926662859,HP:0000389,Chronic otitis media
C0154406,"Severe major depression, single episode, with psychotic features","severe major depression, , ",0.002745177355112239,HP:0000716,Depression
C0154405,"Severe major depression, single episode, without psychotic features","severe major depression, , ",0.0034779901490298044,HP:0000716,Depression
C0154404,"Moderate major depression, single episode","moderate major depression, ",0.00301474491020601,HP:0000708,Behavioral abnormality
C0411175,Fetal or neonatal effect of maternal medical problem,fetal or neonatal effect of maternal medical problem,0.0027985740798748666,HP:0001197,Abnormality of prenatal development or birth
C0158975,Other neonatal jaundice due to delayed conjugation from other causes, neonatal jaundice due to delayed conjugation from  causes,0.0010475078128964013,,
C0266313,Allanson Pantzar McLeod syndrome,,0.002636745884440733,HP:0008660,Renotubular dysgenesis
C0236800,Panic disorder with agoraphobia,panic disorder ,0.001123883461966913,HP:0000708,Behavioral abnormality
C0153863,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb"," and  malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb",0.0011996801181731363,,
C0162301,Calculus in urethra,calculus in urethra,0.0014503866754497926,HP:0000795,Abnormality of the urethra
C0262030,Assault by other specified means,assault by  specified means,0.003730990764666656,,
C0037268,Skin Abnormalities,,0.0017401564801554222,HP:0000951,Abnormality of the skin
C0152020,Gastroparesis,,0.00971397417704774,HP:0002578,Gastroparesis
C1305927,Other conditions due to chromosome anomalies, conditions due to chromosome anomalies,0.0027065878614563918,HP:0011017,Abnormality of cell physiology
C0042268,Vaginitis and vulvovaginitis,vaginitis and vulvovaginitis,0.0038520667840165265,HP:0030683,Vaginitis
C0155047,"Unqualified visual loss, both eyes","unqualified visual loss, both eyes",0.0019631676469907614,,
C0008062,Child Sexual Abuse,child sexual abuse,0.0038281620793814883,,
C0014511,Epithelial cyst,,0.0011454969763090015,HP:0200040,Epidermoid cyst
C0005697,Neurogenic Urinary Bladder,,0.013334334477559915,HP:0000011,Neurogenic bladder
